2024-08-10 10:59:54,"호호 부는 튜브","파산여부 답 선형회귀 맞나요 "
2024-08-10 10:59:58,"권투하는 무지","아니 근데 이거 3일의전사 쌉가능인데요?"
2024-08-10 11:00:01,"파이팅팅","그이까요"
2024-08-10 11:00:03,"권투하는 무지","60은 충분히 나올듯"
2024-08-10 11:00:04,"부끄러운 어피치","저는 이거 했어요…."
2024-08-10 11:00:05,"가즈아","EM 알고리즘 
향상도
Mallcow cp. (2번)
alpha (p value 아님) 
무조건 제거 아님
후진선택법은 상수암을때까지 제거히는게아님(정답 2)
공통저변 문제는 공통(누구나접속)  이거하나만. 쉬움
전략적중요도
최적화 (도활확최)
insight (통찰)
엘보우계수
분산감소량 (분류모델 로직아닌것)
사과는 4/10
Apriori는 적정 지지도 기반에서 분석하는것
시그모이드가 아님
질변 9/20
t통계량 1번 
speed 
선형회귀 (분류모델이아님)"
2024-08-10 11:25:48,"열심히 일하는 네오","오"
2024-08-10 11:25:48,"힝","ㄱ이게 1번이져?????"
2024-08-10 11:25:48,"치맥하는 제이지","치맥하는 제이지님이 들어왔습니다."
2024-08-10 11:25:50,"머리 빗는 네오","머리 빗는 네오님이 나갔습니다."
2024-08-10 11:25:52,"인사하는 프로도","인사하는 프로도님이 나갔습니다."
2024-08-10 11:25:53,"부끄러운 어피치","다 큰 숫자이길래"
2024-08-10 11:25:53,"콘이 웃긴 무지","그  라디오랑 오디오 계수? 그거 답이 먼가여?"
2024-08-10 11:25:55,"adsp어려워","1.2과목은 너무쉬웍는데"
2024-08-10 11:25:56,"열심히 일하는 네오","9/20 ??"
2024-08-10 11:25:56,"돈다발 들고 좋아하는 무지","네"
2024-08-10 11:25:57,"졸린 라이언","13/20 맞나요"
2024-08-10 11:26:01,"adsp어려워","222 ㅠㅠ궁금해요저도"
2024-08-10 11:26:01,"돈다발 들고 좋아하는 무지","2"
2024-08-10 11:26:03,"머리 빗는 네오","궁금저도"
2024-08-10 11:26:04,"하트뽀뽀 어피치","2과목 1번 순서 정렬하는거 답 먼가요?"
2024-08-10 11:26:04,"휘파람 프로도","마지막에 활용, 확산 중에 ㅈㄴ 고민하다 왔는데 ㅈㄴ 쓸데없는 고민이엇네요 ㅎㅎ"
2024-08-10 11:26:07,"블럭을 무너트리는 라이언","아 분석수준진단 성숙도 아니였나...?"
2024-08-10 11:26:13,"한공","분석인프라 / 분석 비용 중 뭐가 아니에요?"
2024-08-10 11:26:14,"졸린 라이언","활용 아니에요?"
2024-08-10 11:26:15,"초롱초롱 어피치","최적화에요?"
2024-08-10 11:26:16,"베개를 부비적대는 라이언","베개를 부비적대는 라이언님이 나갔습니다."
2024-08-10 11:26:17,"부끄러워하는 라이언","비뇬"
2024-08-10 11:26:17,"adsp어려워","비용이요"
2024-08-10 11:26:18,"열심히 일하는 네오","비용이 아님"
2024-08-10 11:26:18,"힝","ㅇㅇ아녜요 딴구임 ㅠ"
2024-08-10 11:26:20,"블럭을 무너트리는 라이언","그냥 성숙도 단계였나?"
2024-08-10 11:26:20,"화난 라이언","라디오랑 오디오 계수 문제가 뭐죠?"
2024-08-10 11:26:21,"휘파람 프로도","최적화래요"
2024-08-10 11:26:22,"adsp어려워","최적화에욥"
2024-08-10 11:26:22,"블럭을 무너트리는 라이언","아"
2024-08-10 11:26:22,"으쓱으쓱 어피치","이거.혹시 보기 3번 확률 그대로인가요?"
2024-08-10 11:26:24,"블럭을 무너트리는 라이언","슈범"
2024-08-10 11:26:24,"sp","도확활최 잉가 그거 뭐애용?"
2024-08-10 11:26:24,"신난 어피치","사진"
2024-08-10 11:26:25,"택배 상자를 든 네오","택배 상자를 든 네오님이 나갔습니다."
2024-08-10 11:26:28,"엄지척 튜브","49번 문제 향상도 맞아요????"
2024-08-10 11:26:30,"아이디어 프로도","라디오 오디오 3번찍음 상관관계없다고했었나 일정하다는거"
2024-08-10 11:26:31,"adsp어려워","네"
2024-08-10 11:26:32,"얼굴마사지하는 제이지","척도구분 매우 좋음 나쁨 나오는 거 답 뭔가요?"
2024-08-10 11:26:32,"Rock on with Frodo","Rock on with Frodo님이 들어왔습니다."
2024-08-10 11:26:34,"건방진 제이지","이거 그 점수 볼 수 있는건 언제 나오나요? 결과발표 일주일 전인가요??"
2024-08-10 11:26:36,"신난 어피치","머에여 ㅜㅠㅠㅠㅠㅠㅜ"
2024-08-10 11:26:37,"호호 부는 튜브","서열척도"
2024-08-10 11:26:37,"선풍기 바람 쐬는 어피치","향산도 아니래여ㅠㅠㅠ"
2024-08-10 11:26:37,"머리 빗는 네오","머리 빗는 네오님이 들어왔습니다."
2024-08-10 11:26:38,"리듬타는 제이지","서열임"
2024-08-10 11:26:38,"화난 라이언","서열"
2024-08-10 11:26:38,"머리 빗는 네오","T톨계량 계산 다음문제요"
2024-08-10 11:26:40,"머리 빗는 네오","머리 빗는 네오님이 나갔습니다."
2024-08-10 11:26:40,"선풍기 바람 쐬는 어피치","향상도에여????"
2024-08-10 11:26:43,"부탁하는 네오","모형 검정은 f요"
2024-08-10 11:26:46,"엄지척 어피치","향상도에요"
2024-08-10 11:26:47,"일하기 싫은 네오","일하기 싫은 네오님이 나갔습니다."
2024-08-10 11:26:47,"쑥스럽게 인사하는 프로도","서열이용"
2024-08-10 11:26:48,"신난 어피치","향상도 맞지않너요"
2024-08-10 11:26:49,"선풍기 바람 쐬는 어피치","얄루 "
2024-08-10 11:26:50,"화난 라이언","향상도 맞아용"
2024-08-10 11:26:50,"궁시렁 프로도","궁시렁 프로도님이 들어왔습니다."
2024-08-10 11:26:53,"adsp어려워","3ㅁ과목에서 그 2번문제 답머에오 ㅠㅠ?"
2024-08-10 11:26:55,"졸린 라이언","향상도죠"
2024-08-10 11:26:55,"하트뽀뽀 어피치","모형이라f"
2024-08-10 11:26:56,"부끄러워하는 라이언","결측값대치방법 정답 기억 나시나여"
2024-08-10 11:26:57,"머리 빗는 네오","엥 향상도맞지않나요"
2024-08-10 11:26:58,"뿅뿅 네오","답이뭔가요?"
2024-08-10 11:26:58,"티비보는 무지","티비보는 무지님이 들어왔습니다."
2024-08-10 11:26:58,"화난 라이언","2번문제가 먼데여"
2024-08-10 11:26:59,"선풍기 바람 쐬는 어피치","구간 서열 그거는 서열 확실한가여 ㅠㅠ "
2024-08-10 11:26:59,"adsp어려워","평균ESD나오는거요"
2024-08-10 11:26:59,"dar","열어분.. 5점 척도가 등간척도 아닌가요??"
2024-08-10 11:27:01,"Okddori","확실히 1,2는 나았덩거 같아요"
2024-08-10 11:27:02,"머리 빗는 네오","이거 라이브러리.."
2024-08-10 11:27:02,"휘파람 프로도","50번 답은 뭐에용 ㅜㅜ"
2024-08-10 11:27:02,"엄지척 튜브","그 계산문제 9/2 맞나요?"
2024-08-10 11:27:04,"화난 라이언","그거 완전대치법? 그거 아니에요?"
2024-08-10 11:27:04,"힝구","이거무슨 상관없다 이런보기했는데"
2024-08-10 11:27:04,"부탁하는 네오","향상도임"
2024-08-10 11:27:06,"신난 어피치","사진"
2024-08-10 11:27:08,"부탁하는 네오","ㄷ그거"
2024-08-10 11:27:11,"adsp어려워","그거밑에문제요!"
2024-08-10 11:27:11,"부탁하는 네오","책에 정의"
2024-08-10 11:27:12,"부탁하는 네오","나옴"
2024-08-10 11:27:12,"리듬타는 제이지","간격이 동일하다고 말을못해요"
2024-08-10 11:27:13,"머리 빗는 네오","저 라이브러리햇는데"
2024-08-10 11:27:15,"기타치는 튜브","이거 아시는분"
2024-08-10 11:27:16,"기타치는 튜브","3과목 두번째 페이지 제일 윗문제 이상한 식 나온거 답 머예야"
2024-08-10 11:27:16,"음료수 마시는 어피치","문제은행식으로 나온거 몇개 있었던거같은데 저만 느꼈나요 3과목"
2024-08-10 11:27:17,"부끄러워하는 라이언","이거 정답 라이브러리인가요"
2024-08-10 11:27:19,"dar","5점척도 사조사에서는 등간인데"
2024-08-10 11:27:19,"부탁하는 무지","완전대치법 답 맞나요"
2024-08-10 11:27:22,"베개를 부비적대는 라이언","베개를 부비적대는 라이언님이 들어왔습니다."
2024-08-10 11:27:23,"1일 합격기원","라이브러바인가요?"
2024-08-10 11:27:24,"불금 네오","사진"
2024-08-10 11:27:24,"adsp어려워","네"
2024-08-10 11:27:26,"불금 네오","이거 답"
2024-08-10 11:27:26,"신난 어피치","라이브러리해ㅛ는데"
2024-08-10 11:27:29,"불금 네오","머애요?0"
2024-08-10 11:27:29,"D","사용자책임 맞죠?"
2024-08-10 11:27:31,"선풍기 바람 쐬는 어피치","저 등간햇는데.... "
2024-08-10 11:27:32,"휘파람 프로도","헉 그럼 갑답번이에요 ?"
2024-08-10 11:27:32,"기타치는 튜브","기타치는 튜브님이 나갔습니다."
2024-08-10 11:27:32,"부탁하는 네오","네"
2024-08-10 11:27:33,"호호 부는 튜브","라이브러리래여"
2024-08-10 11:27:33,"졸린 라이언","대치법 이거 답 먼가용?"
2024-08-10 11:27:33,"adsp어려워","무슨 단일변수 에서는 평균어쩌구"
2024-08-10 11:27:33,"부끄러워하는 라이언","신뢰수준 구하믄 문제 ㅠㅠㅠㅠㅠ"
2024-08-10 11:27:34,"부끄러운 어피치","라디오 티비 혹시 이건 답 아니죠..?
1 증가할 때 다른거에 상관업ㄱ이 일정하다"
2024-08-10 11:27:37,"adsp어려워","이상값판잔문제"
2024-08-10 11:27:38,"엄지척 튜브","2/9였나 그거 맞나여 "
2024-08-10 11:27:39,"adsp어려워","답머에요ㅠ?"
2024-08-10 11:27:40,"리듬타는 제이지","5점척도 사조사 서열이에요,,,"
2024-08-10 11:27:41,"부탁하는 네오","11"
2024-08-10 11:27:42,"Cheerleader Tube","파산"
2024-08-10 11:27:43,"초롱초롱 어피치","사조사에서도 서열입니다"
2024-08-10 11:27:44,"우성","라디오 저 3번했어용"
2024-08-10 11:27:45,"Cheerleader Tube","뭐였나요"
2024-08-10 11:27:45,"화난 라이언","저 이거 답함 ㅠ"
2024-08-10 11:27:46,"부탁하는 네오","이거 답 뭐임?"
2024-08-10 11:27:46,"기타치는 튜브","감사합니다"
2024-08-10 11:27:47,"귀여운 라이언","귀여운 라이언님이 들어왔습니다."
2024-08-10 11:27:52,"머리 빗는 네오","라디오 2번 햇는데"
2024-08-10 11:27:53,"단호한 프로도","라디오문제가먼가요"
2024-08-10 11:27:53,"부끄러운 어피치","저두요…"
2024-08-10 11:27:55,"호호 부는 튜브","신뢰수준 4번아닌가여? 반복해도 신뢰수준 동일하게 나온다 x "
2024-08-10 11:27:55,"dar","리커트척도가 등간 아니었던가여?"
2024-08-10 11:27:55,"불금 네오","아 쥔짜 줏댓다"
2024-08-10 11:27:56,"쑥스럽게 인사하는 프로도","이거 뭐예요 ㅠㅠ"
2024-08-10 11:27:57,"초롱초롱 어피치","이게잡"
2024-08-10 11:27:57,"Cheerleader Tube","파산 로지스틱인가요"
2024-08-10 11:27:57,"부탁하는 네오","라디오 4 아님?"
2024-08-10 11:27:57,"엄지척 프로도","라디오 선지가머에요 2번"
2024-08-10 11:27:58,"초롱초롱 어피치","답"
2024-08-10 11:27:59,"으쓱으쓱 어피치","이거답머예요?"
2024-08-10 11:28:01,"아이스크림 든 네오","아이스크림 든 네오님이 들어왔습니다."
2024-08-10 11:28:01,"엄지척 프로도","기억이안남 번호가 ㅠㅜ"
2024-08-10 11:28:02,"부끄러운 어피치","헉"
2024-08-10 11:28:02,"불금 네오","진짜 줏댔다……."
2024-08-10 11:28:03,"휘파람 프로도","맞어여 서열임"
2024-08-10 11:28:04,"부탁하는 네오","97프로"
2024-08-10 11:28:04,"돈다발 들고 좋아하는 무지","그 혼합군집분포인가 이건 답 em맞나요?"
2024-08-10 11:28:04,"신난 어피치","3"
2024-08-10 11:28:05,"부탁하는 네오","안넘던데"
2024-08-10 11:28:06,"초롱초롱 어피치","라디오 곱하기 티비잖아"
2024-08-10 11:28:07,"음료수 마시는 어피치","군집수 "
2024-08-10 11:28:10,"휘파람 프로도","ㅇㅇㅇ"
2024-08-10 11:28:10,"리듬타는 제이지","리커트 서열"
2024-08-10 11:28:10,"불금 네오","불합 냄새 씌게 오네 시불꺼.."
2024-08-10 11:28:11,"손을 번쩍 든 무지","마자여"
2024-08-10 11:28:11,"초롱초롱 어피치","그럼 상관있음"
2024-08-10 11:28:11,"엄지척 튜브","네"
2024-08-10 11:28:12,"adsp어려워","혹시 3과목 2번 답뭔지아시는분 ㅠㅠ"
2024-08-10 11:28:12,"경례하는 프로도","경례하는 프로도님이 나갔습니다."
2024-08-10 11:28:14,"호호 부는 튜브","네"
2024-08-10 11:28:14,"손을 번쩍 든 무지","머ㅓ에려"
2024-08-10 11:28:15,"단호한 프로도","라디오/티비"
2024-08-10 11:28:15,"부탁하는 네오","라이브러리맞음?"
2024-08-10 11:28:16,"dar","이런"
2024-08-10 11:28:17,"기타치는 튜브","저도 97프로 했는데ㅠ"
2024-08-10 11:28:18,"qq","약 97프로라고 써있는거아님?"
2024-08-10 11:28:19,"dar","이모티콘"
2024-08-10 11:28:20,"엄지척 프로도","시너지 그거에여??"
2024-08-10 11:28:20,"adsp어려워","이상값판단문제요 ㅠ"
2024-08-10 11:28:25,"qq","약 97이면 맞는거 아닌가"
2024-08-10 11:28:28,"휘파람 프로도","97 맞는 말 아니에여?"
2024-08-10 11:28:28,"adsp어려워","평균어쩌고 그게답인가요"
2024-08-10 11:28:29,"부끄러운 어피치","맞죠"
2024-08-10 11:28:31,"초롱초롱 어피치","ㄴㄴ"
2024-08-10 11:28:31,"adsp어려워","맞아요"
2024-08-10 11:28:31,"휘파람 프로도","맞아요"
2024-08-10 11:28:32,"머리 빗는 네오","마자여"
2024-08-10 11:28:32,"부끄러워하는 라이언","휴"
2024-08-10 11:28:32,"부끄러운 어피치","반올림하면"
2024-08-10 11:28:32,"마이크를 든 라이언","라이브러리문제는"
2024-08-10 11:28:32,"졸린 라이언","약 맞아요"
2024-08-10 11:28:33,"가즈아","통계적 가설 검정에서 유의 확률(有意 確率, 영어: significance probability, asymptotic significance) 또는 p-값(영어: p-value, probability value)은 귀무가설이 맞다고 가정할 때 얻은 결과보다 극단적인 결과가 실제로 관측될 확률이다.[1][2] "
2024-08-10 11:28:34,"선풍기 바람 쐬는 어피치","사진"
2024-08-10 11:28:34,"호호 부는 튜브","그거 티비1단증가하면 동일하게 어쩌구 햇음"
2024-08-10 11:28:35,"응원하는 튜브","최적화용"
2024-08-10 11:28:35,"파이팅팅","파이팅팅님이 들어왔습니다."
2024-08-10 11:28:35,"부탁하는 네오","헉"
2024-08-10 11:28:36,"가즈아","답은 피벨류같네요"
2024-08-10 11:28:36,"부탁하는 네오","제딜"
2024-08-10 11:28:36,"선풍기 바람 쐬는 어피치"," 눈물.."
2024-08-10 11:28:37,"초롱초롱 어피치","라디오값과 상관없지"
2024-08-10 11:28:37,"인사하는 프로도","인사하는 프로도님이 들어왔습니다."
2024-08-10 11:28:38,"초롱초롱 어피치","않음"
2024-08-10 11:28:39,"마이크를 든 라이언","하이브러리는 뭌제 답 모에요"
2024-08-10 11:28:42,"dar","엉엉"
2024-08-10 11:28:42,"부탁하는 네오","약을 못봣나보네요"
2024-08-10 11:28:44,"휘파람 프로도","동일하게 증가 <- 이게 답임?"
2024-08-10 11:28:44,"Aa","Aa님이 들어왔습니다."
2024-08-10 11:28:44,"부탁하는 네오","아 킹받"
2024-08-10 11:28:45,"dar","슬프다"
2024-08-10 11:28:45,"하트뽀뽀 어피치"," ㅠㅠ "
2024-08-10 11:28:47,"머리 빗는 네오","헉"
2024-08-10 11:28:47,"초롱초롱 어피치","라디오값 크면 증가되는게 늘잖아용"
2024-08-10 11:28:50,"리듬타는 제이지","1번 답 뭐예요"
2024-08-10 11:28:51,"으쓱으쓱 어피치","혹시 ESD 단일인가요?다중인가요?"
2024-08-10 11:28:53,"비옷입은 튜브","비옷입은 튜브님이 나갔습니다."
2024-08-10 11:28:53,"화난 라이언","Yes/no 분류하는 문제 답 선형회귀분석 맞나요?"
2024-08-10 11:28:53,"열심히 일하는 네오","이정도면 정리해서 공지로 해놓는게
"
2024-08-10 11:28:54,"아자아자","3과목 너무 어렵네요 ㅠㅠ"
2024-08-10 11:28:55,"마이크를 든 라이언","라이브러리 답 모에요"
2024-08-10 11:28:55,"손을 번쩍 든 무지","손을 번쩍 든 무지님이 들어왔습니다."
2024-08-10 11:28:56,"가즈아","그거단일"
2024-08-10 11:28:57,"파이팅팅","가즈아님 장리 한반 다시 해줄수잇나요"
2024-08-10 11:28:58,"adsp어려워","저됴이거궁듬해요"
2024-08-10 11:28:58,"가즈아","그게답이에요"
2024-08-10 11:28:59,"화난 튜브","네네"
2024-08-10 11:29:05,"파이팅팅","ㅜㅜ"
2024-08-10 11:29:07,"화난 튜브","저는 단일했어요"
2024-08-10 11:29:07,"화난 라이언","야호~"
2024-08-10 11:29:09,"화난 라이언","무야호"
2024-08-10 11:29:09,"으쓱으쓱 어피치","그면.답이 esd선지이죠"
2024-08-10 11:29:10,"파이팅팅","나갓다가 다시 들어와서"
2024-08-10 11:29:12,"기타치는 튜브","a 
1-a
 p-value 
b 답 뭔가요?"
2024-08-10 11:29:13,"부끄러워하는 라이언","아아아안돼~!!~!!"
2024-08-10 11:29:13,"dar","와 꽤 많이 틀렸네"
2024-08-10 11:29:13,"치맥하는 제이지","치맥하는 제이지님이 나갔습니다."
2024-08-10 11:29:14,"부탁하는 네오","제발 과락만"
2024-08-10 11:29:15,"부탁하는 네오","면하자"
2024-08-10 11:29:18,"인사하는 프로도","인사하는 프로도님이 나갔습니다."
2024-08-10 11:29:18,"1일 합격기원","ESD 정답 그거 2번이었죠?"
2024-08-10 11:29:19,"파이팅하는 무지","파이팅하는 무지님이 나갔습니다."
2024-08-10 11:29:19,"휘파람 프로도","그 카드 문제는 답 뭐죠 ?"
2024-08-10 11:29:19,"돈다발 들고 좋아하는 무지","피밸류"
2024-08-10 11:29:22,"Okddori","이거 선형말고 뭐있었나요 보기가?"
2024-08-10 11:29:22,"졸린 라이언","Esd가 답이죠?"
2024-08-10 11:29:22,"쑥스럽게 인사하는 프로도","시너지효과 틀린답으로 했는데 뭐가 답인가오 ㅠㅠ"
2024-08-10 11:29:23,"adsp어려워","피벨류햇서요 ㅠㅠ"
2024-08-10 11:29:24,"한공","선형회귀 1번이었죠??"
2024-08-10 11:29:24,"재수는없어","재수는없어님이 나갔습니다."
2024-08-10 11:29:26,"엄지척 어피치","피밸이 아니라고요?"
2024-08-10 11:29:27,"불금 네오","비지도 SOM맞나요?"
2024-08-10 11:29:27,"기타치는 튜브","기타치는 튜브님이 들어왔습니다."
2024-08-10 11:29:28,"엄지척 제이지","삭제된 메시지입니다."
2024-08-10 11:29:28,"qq","12개도 못맞는거 아니겟지 개불안"
2024-08-10 11:29:29,"Chubby Jay-G","Chubby Jay-G님이 들어왔습니다."
2024-08-10 11:29:31,"adsp어려워","네"
2024-08-10 11:29:31,"쑥스럽게 인사하는 프로도","넹"
2024-08-10 11:29:31,"화난 라이언","네"
2024-08-10 11:29:33,"휘파람 프로도","som 맞아여"
2024-08-10 11:29:33,"으쓱으쓱 어피치","답이 esd선지 맞죠?"
2024-08-10 11:29:34,"불금 네오","비지도 SOM맞나요?"
2024-08-10 11:29:35,"가즈아","EM 알고리즘 
향상도
Mallcow cp. (2번)
P VALUE (알파아님)
무조건 제거 아님
후진선택법은 상수암을때까지 제거히는게아님(정답 2)
공통저변 문제는 공통(누구나접속)  이거하나만. 쉬움
전략적중요도
최적화 (도활확최)
insight (통찰)
엘보우계수
분산감소량 (분류모델 로직아닌것)
사과는 4/10
Apriori는 적정 지지도 기반에서 분석하는것
시그모이드가 아님
질변 9/20
t통계량 1번 
speed 
ESD 단일임 (보기는 다중)
"
2024-08-10 11:29:37,"신난 어피치","고객 일반화 답 맞나요???????"
2024-08-10 11:29:40,"베개를 부비적대는 라이언","베개를 부비적대는 라이언님이 들어왔습니다."
2024-08-10 11:29:41,"파이팅팅","가즈아님 복기 다시 한번 올려주시면
감사하겠습니다! @가즈아 "
2024-08-10 11:29:42,"Okddori","저 이거했는디"
2024-08-10 11:29:43,"옐로카드 프로도","옐로카드 프로도님이 들어왔습니다."
2024-08-10 11:29:44,"휘파람 프로도","카드 문제 답 뭐은가요"
2024-08-10 11:29:44,"손을 번쩍 든 무지","1 2과목 다 맞았다고치면 3과목 최소가 12개인가요?"
2024-08-10 11:29:46,"adsp어려워","그 인공지능망 답 1번맞죠?"
2024-08-10 11:29:46,"가즈아","네 극단적인게답"
2024-08-10 11:29:48,"파이팅팅","감사합니다!"
2024-08-10 11:29:50,"피스메이커 프로도","3과목 몇개 틀려야 과락인가요…??"
2024-08-10 11:29:50,"츄리닝안경 네오","츄리닝안경 네오님이 들어왔습니다."
2024-08-10 11:29:54,"블럭을 무너트리는 라이언","16문제 +14문제"
2024-08-10 11:29:56,"부탁하는 네오","18"
2024-08-10 11:30:00,"엄지척 튜브","피밸류맞죠?"
2024-08-10 11:30:09,"가즈아","ㄴ0"
2024-08-10 11:30:12,"으쓱으쓱 어피치","이게답?"
2024-08-10 11:30:13,"가즈아","통계적 가설 검정에서 유의 확률(有意 確率, 영어: significance probability, asymptotic significance) 또는 p-값(영어: p-value, probability value)은 귀무가설이 맞다고 가정할 때 얻은 결과보다 극단적인 결과가 실제로 관측될 확률이다.[1][2] "
2024-08-10 11:30:14,"인사하는 제이지","인사하는 제이지님이 들어왔습니다."
2024-08-10 11:30:15,"adsp어려워","데이터마이닝부분은 쉬웟데"
2024-08-10 11:30:17,"하트뽀뽀 어피치","F"
2024-08-10 11:30:19,"adsp어려워","쉬웟는데"
2024-08-10 11:30:19,"휘파람 프로도","AIC BIC 나오는건 답뭐에요 ???"
2024-08-10 11:30:20,"궁시렁 프로도","궁시렁 프로도님이 들어왔습니다."
2024-08-10 11:30:20,"휘파람 프로도","신용카드인지 뭔지 그 문제  답 아는분"
2024-08-10 11:30:21,"adsp어려워","앞부분니 ㅠㅠ"
2024-08-10 11:30:26,"adsp어려워","멜로우"
2024-08-10 11:30:26,"호호 부는 튜브","엘보우계수는 뭔가여 그거 엘보계수 유클리드 거리 아닌다여 군집 개수"
2024-08-10 11:30:28,"부끄러운 어피치","저는 기출에서 아주 비슷한 문제 봐서…피밸류 했는데 많이들 아니라고 하시네요…"
2024-08-10 11:30:29,"가즈아","선형회귀"
2024-08-10 11:30:29,"adsp어려워","그거아녜요?"
2024-08-10 11:30:29,"화난 라이언","저도궁금"
2024-08-10 11:30:29,"Cheerleader Tube","파산 옳바르지 않는건 로지스틱인가요 랜덤포레스틱인가요"
2024-08-10 11:30:32,"눈물바다에 빠진 라이언","아니 계산문제 안나온거 실망 ㅠㅠㅠㅠ ㅋㅋㅋ"
2024-08-10 11:30:32,"이번주셤","총 50문제 100점만점
올객관식 4지선다
한문제당 2점 

1단원 10문제  -  20점  
2단원 10문제  -  20점
3단원 30문제  -  60점 

기준점 총점60점이상 동시에
각1,2, 3 기준점이상 합격
(
1단원 8점이상   4개이상
2단원 8점이상   4개이상
3단원 24점이상   12개이상
)"
2024-08-10 11:30:32,"엄지척 어피치","이거 뭐죠?"
2024-08-10 11:30:32,"Okddori","와 이거 ㅌp밸류구낭"
2024-08-10 11:30:33,"초롱초롱 어피치","스피드 말고 분류"
2024-08-10 11:30:35,"쑥스럽게 인사하는 프로도","전 bic 하긴했는데"
2024-08-10 11:30:36,"adsp어려워","멜로우 cp같아요"
2024-08-10 11:30:37,"화난 라이언","엘보우답 맞아요"
2024-08-10 11:30:37,"초롱초롱 어피치","아닌가요"
2024-08-10 11:30:39,"휘파람 프로도","몇번인가요 ??"
2024-08-10 11:30:39,"휘파람 프로도","선형회뒤요? 틀력네"
2024-08-10 11:30:40,"가즈아","EM 알고리즘 
향상도
Mallcow cp. (2번)
P VALUE (알파아님)
무조건 제거 아님
후진선택법은 상수암을때까지 제거히는게아님(정답 2)
공통저변 문제는 공통(누구나접속)  이거하나만. 쉬움
전략적중요도
최적화 (도활확최)
insight (통찰)
엘보우계수
분산감소량 (분류모델 로직아닌것)
사과는 4/10
Apriori는 적정 지지도 기반에서 분석하는것
시그모이드가 아님
질변 9/20
t통계량 1번 
speed 
ESD 단일임 (보기는 다중)
신용카드는 선형회귀불가(연속범주모델임)"
2024-08-10 11:30:41,"열심히 일하는 네오","와 찍은게 잘맞네"
2024-08-10 11:30:46,"adsp어려워","bic가 가중치맞아서"
2024-08-10 11:30:46,"머리 빗는 네오","Speed문제가"
2024-08-10 11:30:47,"머리 빗는 네오","뭐죠?"
2024-08-10 11:30:49,"부탁하는 네오","스피드"
2024-08-10 11:30:52,"휘파람 프로도","속도ㅔ"
2024-08-10 11:30:52,"휘파람 프로도","이게 몇번이에요 혹시 ?!"
2024-08-10 11:30:53,"부탁하는 네오","가 아니라"
2024-08-10 11:30:55,"일하기 싫은 네오","합격 각 나왓네요"
2024-08-10 11:30:56,"아이디어 프로도","랜덤찍음"
2024-08-10 11:30:56,"눈물바다에 빠진 라이언","눈물바다에 빠진 라이언님이 들어왔습니다."
2024-08-10 11:30:57,"부탁하는 네오","분류 아님?"
2024-08-10 11:30:58,"가즈아","1"
2024-08-10 11:30:59,"일하기 싫은 네오","찍은게 많아서 불안했는데"
2024-08-10 11:31:00,"졸린 라이언","피밸류 맞죠?"
2024-08-10 11:31:00,"택배 상자를 든 네오","와"
2024-08-10 11:31:03,"가즈아","네"
2024-08-10 11:31:03,"초롱초롱 어피치","분ㄹ ㅠ"
2024-08-10 11:31:04,"퇴근하는 프로도","와 과락 나올거 같아요"
2024-08-10 11:31:05,"sp","sp님이 나갔습니다."
2024-08-10 11:31:06,"택배 상자를 든 네오","3과목 대박이네요 ㅋㅋㅋㅋㅋ"
2024-08-10 11:31:06,"하트뽀뽀 어피치","단어 헷갈려요 f맞음"
2024-08-10 11:31:08,"귀여운 라이언","귀여운 라이언님이 나갔습니다."
2024-08-10 11:31:08,"화난 라이언","군집 k 정하는 방법?그거요"
2024-08-10 11:31:09,"택배 상자를 든 네오","꼴찌로 나옴ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
2024-08-10 11:31:12,"불금 네오","피벨류 절대 아님"
2024-08-10 11:31:13,"D","엥 이거는 로지스틱 회귀 아니에요 분류니까!?????"
2024-08-10 11:31:15,"부끄러운 어피치","아 알파 문제요!"
2024-08-10 11:31:15,"엄지척 어피치","엘보요"
2024-08-10 11:31:15,"으쓱으쓱 어피치","신용카드 그래서 답이 몇번인가요?"
2024-08-10 11:31:19,"으쓱으쓱 어피치","저 4번 햇는데"
2024-08-10 11:31:19,".",".님이 나갔습니다."
2024-08-10 11:31:20,"으쓱으쓱 어피치","…"
2024-08-10 11:31:22,"택배 상자를 든 네오","기출 평균 80점 이었는데"
2024-08-10 11:31:22,"궁시렁 프로도","군집 수 정하는거 엘보우 맞나요???"
2024-08-10 11:31:24,"눈물바다에 빠진 라이언","모르겠다 싶으면 익숙한 단어 찍었는데 ㅋㅋ"
2024-08-10 11:31:24,"음료수 마시는 어피치","음료수 마시는 어피치님이 들어왔습니다."
2024-08-10 11:31:24,"택배 상자를 든 네오","ㅠㅠㅠㅠ"
2024-08-10 11:31:24,"엄지척 프로도","4번이머엿저"
2024-08-10 11:31:25,"옐로카드 프로도","3과목은 12개 이상만 맞으면 과락 면하나요.??"
2024-08-10 11:31:25,"휘파람 프로도","저도궁금"
2024-08-10 11:31:26,"부끄러운 어피치","F는 안나오는 문제입니다"
2024-08-10 11:31:28,"머리 빗는 네오","저 이거 랜덤포레스트햇는데 ㅋㅋ"
2024-08-10 11:31:29,"배불뚝 제이지","배불뚝 제이지님이 나갔습니다."
2024-08-10 11:31:29,"Cheerleader Tube","신용카드가 파산인가요?"
2024-08-10 11:31:30,"엄지척 튜브","왜아니에요!! "
